"query","dish_name","recipe_id","label","reason","source"
"Cho tôi một món chiên từ thịt gà thật dễ thành công","Thịt ba chỉ cuộn bì chiên giòn","4041","0","Món chiên nhưng nguyên liệu chính là thịt ba chỉ, không phải gà.","pinecone"
"Cho tôi một món chiên từ thịt gà thật dễ thành công","Chả giò chiên bằng nồi chiên không dầu","4412","1","Món chiên nhưng nguyên liệu là chả giò, không phải gà rõ ràng.","pinecone"
"Cho tôi một món chiên từ thịt gà thật dễ thành công","Cháo chiên giòn","3568","0","Món chiên nhưng nguyên liệu chính không phải thịt gà.","pinecone"
"Cho tôi một món chiên từ thịt gà thật dễ thành công","Đùi gà nhồi thịt phô mai chiên giòn","4645","1","Món chiên từ đùi gà nhưng thời gian chuẩn bị rất lâu, khó hơn yêu cầu dễ.","pinecone"
"Cho tôi một món chiên từ thịt gà thật dễ thành công","Cách luộc ức gà","6373","1","Món từ ức gà nhưng không phải món chiên.","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Chả giò chiên bằng nồi chiên không dầu","4412","4","Món chiên phổ biến, giòn, phù hợp cuối tuần","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Nấm bào ngư chiên giòn","3977","4","Món chiên giòn, rất phổ biến, hợp cuối tuần","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Cháo chiên giòn","3568","3","Món chiên giòn, phổ biến nhưng độ nổi bật thấp hơn","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Gân bò cháy tỏi","4144","1","Món chiên phổ biến nhưng thời gian chuẩn bị khá dài","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Vịt chiên giòn","4531","2","Món chiên giòn, rất phổ biến nhưng thời gian chuẩn bị lâu","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Tàu hũ chiên giòn","3485","1","Món chay chiên giòn nhưng độ phổ biến rất thấp và lượng phục vụ ít","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Mực khô nướng","424","0","Không phải món chiên mà là món nướng","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Xúc xích chiên bằng nồi chiên không dầu","3514","2","Món chiên, thời gian nấu thấp nhưng độ phổ biến trung bình","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Khoai lang chiên bằng nồi chiên không dầu","4293","4","Món chiên giòn rất phổ biến, thời gian nấu nhanh, hợp cuối tuần","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Sườn non chay chiên giòn","3496","1","Món chay chiên giòn rất phổ biến nhưng phục vụ 2-3 người, không chuẩn phổ biến cao","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Ướp cá chiên giòn","3437","3","Món chiên giòn rất phổ biến nhưng phục vụ ít, thời gian nấu trung bình","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Snack da heo chiên giòn bằng nồi chiên không dầu","3820","2","Món chiên giòn phổ biến nhưng thời gian nấu dài","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Ức vịt","725","1","Món nướng và chiên nhưng phổ biến thấp hơn và thời gian nấu lâu","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Cá  mương chiên giòn","3540","2","Món chiên giòn phổ biến trung bình, thời gian nấu lâu hơn","pinecone"
"Tôi cần món chiên ngon, giòn, phổ biến, hợp cuối tuần","Ổi chiên","4754","2","Món chiên giòn, phổ biến trung bình nhưng phục vụ ít người","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Thịt lụi chay nướng","569","1","Món nướng, không hấp, không phù hợp ăn lành mạnh.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Cơm cháy mỡ hành từ cơm nguội","3722","1","Món chiên, không hấp, không nhẹ.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Đậu gà luộc","4799","3","Món hấp, đơn giản, phù hợp chế độ ăn lành mạnh.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Yến chưng đường phèn","5065","3","Món hấp, nhẹ, lành mạnh, thích hợp.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Khai từ luộc","4990","3","Món hấp, thanh nhẹ, phù hợp ăn lành mạnh.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Chùm ruột ngâm đường","8084","0","Không phải món hấp, nhiều đường không nhẹ.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Lá hẹ hấp đường phèn","5339","4","Món hấp, nhẹ, ít nguyên liệu, rất phù hợp người ăn lành mạnh.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Mực khô nướng","424","1","Món nướng không phù hợp yêu cầu hấp.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Đậu nành luộc","4890","3","Món hấp, đơn giản, thích hợp ăn lành mạnh.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Mơ ngâm đường","8055","0","Không phải món hấp, nhiều đường.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Khô cá cơm kho tiêu","2614","0","Món kho, không phải hấp và không nhẹ.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Sinh tố thanh long đỏ","8594","0","Món uống, không phải món hấp.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Ghẹ luộc","5329","3","Món hấp, đơn giản, phù hợp ăn nhẹ.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Nấm đông cô kho thơm","2834","1","Món kho, không hấp.","pinecone"
"Gợi ý món hấp thanh nhẹ cho người ăn lành mạnh","Khô cá hồi làm bằng lò nướng","360","1","Món nướng, không phải hấp.","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Cua hấp bia","5100","2","Món hấp đúng category nhưng phục vụ cho 4-6 người, không làm nhanh","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Mực khô nướng","424","0","Không phải món hấp, không phục vụ 1 người","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Khô cá bò nướng","10025","0","Không phải món hấp, không phục vụ 1 người","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","cá hấp chiên","3398","0","Ngược category (chiên, không hấp), không phục vụ 1 người","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Ghẹ luộc","5329","0","Chuẩn món hấp nhưng phục vụ 6-8 người, không làm nhanh","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Khô cá hồi làm bằng lò nướng","360","0","Không phải món hấp, không phục vụ 1 người","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Bao tử heo hấp tiêu","5210","0","Món hấp nhưng phục vụ 4-6 người, không làm nhanh","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Khô cá nục","10114","0","Ngược category, cực lâu nấu và phục vụ nhiều người","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Khai từ luộc","4990","0","Món hấp phục vụ cho 4-6 người, không làm nhanh","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Tôm hấp coca","5270","0","Món hấp nhưng phục vụ 2-3 người, nấu không nhanh","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Bò cuộn nấm kim châm bằng nồi chiên không dầu","350","0","Không phải món hấp, không phục vụ 1 người","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Củ ấu luộc","5007","0","Món hấp phục vụ 4-6 người, không làm nhanh","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Khô cá chỉ vàng 1 nắng chiên giòn","3665","0","Không phải món hấp, không phục vụ 1 người","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Cá thu muối dùi","10009","0","Không phải món hấp, phục vụ nhiều người, không nhanh","pinecone"
"Có món hấp nào cho 1 người mà làm nhanh không","Chùm ruột ngâm đường","8084","0","Không phải món hấp, phục vụ không rõ, thời gian không nhanh","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Khô cá hồi làm bằng lò nướng","360","0","Món nướng không phải món hấp, độ khó thấp không phù hợp yêu cầu.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","cá hấp chiên","3398","1","Món chiên không phải món hấp, độ khó trung bình phù hợp một phần.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Khai từ luộc","4990","0","Món hấp nhưng nguyên liệu chính không phải cá, không phù hợp yêu cầu.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Cá thu muối dùi","10009","0","Món khô-mắm không phải món hấp, độ khó thấp không phù hợp.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Khô cá bò nướng","10025","0","Món khô-mắm, nướng không phải món hấp, độ khó thấp không phù hợp.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Nướng cá bằng lò vi sóng","752","0","Món nướng, không phải món hấp, độ khó thấp không phù hợp.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Cá mặn chưng thịt","5020","2","Món hấp có cá nhưng độ khó thấp, không phù hợp độ khó yêu cầu.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Khô cá nục","10114","0","Món khô không phải món hấp, mặc dù nguyên liệu cá nhưng không phù hợp.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","cá chép nướng bằng nồi chiên không dầu","445","0","Món nướng, không phải món hấp, độ khó thấp không phù hợp.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Cá chỉ vàng nướng","111","0","Món nướng, không phải món hấp, độ khó thấp không phù hợp.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Cá hấp bằng nồi cơm điện","5551","2","Món hấp cá, nhưng độ khó thấp không phù hợp yêu cầu khó nấu.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Thịt ba chỉ luộc","5468","0","Món hấp nhưng nguyên liệu không có cá, không phù hợp nguyên liệu.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Cá  mương chiên giòn","3540","0","Món chiên không phải món hấp, độ khó thấp không phù hợp.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Cua hấp bia","5100","0","Món hấp nhưng nguyên liệu chính là cua, không phải cá.","pinecone"
"Cho tôi công thức món hấp từ cá khó nấu","Chân giò rút xương nhồi thịt","4850","0","Nguyên liệu chính không phải cá, không phù hợp nguyên liệu.","pinecone"
"Tôi muốn món hấp cho 2-3 người, thời gian chuẩn bị dưới 15 phút","Nấu cơm bằng chế độ hẹn giờ ở nồi cơm điện tử","5505","2","Món hấp đúng yêu cầu, nhưng khẩu phần 4-6 người, thời gian nấu vượt 15 phút","pinecone"
"Tôi muốn món hấp cho 2-3 người, thời gian chuẩn bị dưới 15 phút","Nấu cơm bằng nồi lẩu mini","5349","1","Món hấp đúng, nhưng khẩu phần 1 người, không phù hợp 2-3 người","pinecone"
"Tôi muốn món hấp cho 2-3 người, thời gian chuẩn bị dưới 15 phút","Cơm bằng nồi áp suất điện","5238","4","Món hấp, khẩu phần 2-3 người, chuẩn bị dưới 15 phút phù hợp yêu cầu","pinecone"
"Tôi muốn món hấp cho 2-3 người, thời gian chuẩn bị dưới 15 phút","Nấu cơm bằng nồi cơm điện tử Toshiba","5506","2","Món hấp đúng, nhưng khẩu phần 4-6 người và thời gian chuẩn bị 15 phút sát giới hạn","pinecone"
"Tôi muốn món hấp cho 2-3 người, thời gian chuẩn bị dưới 15 phút","Thịt bò xào măng tươi","1874","0","Không phải món hấp, thời gian chuẩn bị dài","pinecone"
"Tôi muốn món hấp cho 2-3 người, thời gian chuẩn bị dưới 15 phút","Nấu cơm bằng nồi áp suất","5261","1","Món hấp đúng nhưng khẩu phần 4-6 người, không phù hợp","pinecone"
"Tôi muốn món hấp cho 2-3 người, thời gian chuẩn bị dưới 15 phút","Khai từ luộc","4990","1","Món hấp đúng nhưng khẩu phần 4-6 người, không phù hợp","pinecone"
"Tôi muốn món hấp cho 2-3 người, thời gian chuẩn bị dưới 15 phút","Ghẹ luộc","5329","0","Khẩu phần 6-8 người quá lớn, không phù hợp","pinecone"
"Tôi muốn món hấp cho 2-3 người, thời gian chuẩn bị dưới 15 phút","bánh bao hấp bằng lò vi sóng","4806","1","Món hấp chuẩn, nhưng khẩu phần 4-6 người, thời gian phù hợp","pinecone"
"Tôi muốn món hấp cho 2-3 người, thời gian chuẩn bị dưới 15 phút","Trứng siêu dài","5453","3","Món hấp đúng, khẩu phần 2-3 người, thời gian chuẩn bị 10 phút phù hợp","pinecone"
